id,food_id,orig_food_id,orig_food_common_name,source_id,orig_source_id,orig_source_name,source_type,orig_content,orig_unit,subklass,converted_value,final_unit
368393,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",574,415,Vitamin B-6,Compound,0.03,mg/100 g,Pyridoxines,0.03,mg/100g
368394,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",14507,417,"Folate, total",Compound,0.0,mg/100 g,,0.0,mg/100g
368395,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",13267,418,Vitamin B-12,Compound,0.00023,mg/100 g,,0.00023,mg/100g
368396,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",14507,431,Folic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
368397,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",14507,432,"Folate, food",Compound,0.0,mg/100 g,,0.0,mg/100g
368398,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",14507,435,"Folate, DFE",Compound,0.0,mg/100 g,,0.0,mg/100g
368399,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",2250,501,Tryptophan,Compound,6.0,mg/100 g,Indolyl carboxylic acids and derivatives,6.0,mg/100g
368400,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12002,502,Threonine,Compound,58.0,mg/100 g,Fatty acids and conjugates,58.0,mg/100g
368401,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12400,503,Isoleucine,Compound,46.0,mg/100 g,"Amino acids, peptides, and analogues",46.0,mg/100g
368402,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",1946,504,Leucine,Compound,123.0,mg/100 g,"Amino acids, peptides, and analogues",123.0,mg/100g
368403,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",474,505,Lysine,Compound,146.0,mg/100 g,"Amino acids, peptides, and analogues",146.0,mg/100g
368404,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12686,506,Methionine,Compound,26.0,mg/100 g,"Amino acids, peptides, and analogues",26.0,mg/100g
368405,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12566,507,Cystine,Compound,15.0,mg/100 g,"Amino acids, peptides, and analogues",15.0,mg/100g
368406,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",14708,508,Phenylalanine,Compound,66.0,mg/100 g,,66.0,mg/100g
368407,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",446,509,Tyrosine,Compound,29.0,mg/100 g,,29.0,mg/100g
368408,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",465,510,Valine,Compound,84.0,mg/100 g,,84.0,mg/100g
368409,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",2257,511,Arginine,Compound,182.0,mg/100 g,"Amino acids, peptides, and analogues",182.0,mg/100g
368410,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",11859,512,Histidine,Compound,20.0,mg/100 g,"Amino acids, peptides, and analogues",20.0,mg/100g
368411,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",556,513,Alanine,Compound,104.0,mg/100 g,"Amino acids, peptides, and analogues",104.0,mg/100g
368412,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12570,514,Aspartic acid,Compound,163.0,mg/100 g,"Amino acids, peptides, and analogues",163.0,mg/100g
368413,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12538,515,Glutamic acid,Compound,273.0,mg/100 g,"Amino acids, peptides, and analogues",273.0,mg/100g
368414,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",484,516,Glycine,Compound,80.0,mg/100 g,"Amino acids, peptides, and analogues",80.0,mg/100g
368415,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",570,517,Proline,Compound,67.0,mg/100 g,"Amino acids, peptides, and analogues",67.0,mg/100g
368416,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12742,518,Serine,Compound,72.0,mg/100 g,"Amino acids, peptides, and analogues",72.0,mg/100g
368417,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",13272,601,Cholesterol,Compound,110.0,mg/100 g,Cholestane steroids,110.0,mg/100g
368418,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",21594,606,"Fatty acids, total saturated",Compound,45230.0,mg/100 g,,45230.0,mg/100g
368419,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12065,607,4:0,Compound,0.0,mg/100 g,,0.0,mg/100g
368420,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",13900,608,6:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368421,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",3337,609,8:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368422,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",12030,610,10:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368423,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",3011,611,12:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368424,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",2890,612,14:0,Compound,1370.0,mg/100 g,,1370.0,mg/100g
368425,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",11682,613,16:0,Compound,26770.0,mg/100 g,,26770.0,mg/100g
368426,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",2942,614,18:0,Compound,17090.0,mg/100 g,,17090.0,mg/100g
368427,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",3004,621,22:6 n-3 (DHA),Compound,0.0,mg/100 g,,0.0,mg/100g
368428,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",3103,629,20:5 n-3 (EPA),Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368429,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",6299,636,Phytosterols,Compound,0.0,mg/100 g,,0.0,mg/100g
368430,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",21595,645,"Fatty acids, total monounsaturated",Compound,37220.0,mg/100 g,,37220.0,mg/100g
368431,549,10109,"Pork, fresh, variety meats and by-products, leaf fat, raw",21595,646,"Fatty acids, total polyunsaturated",Compound,7280.0,mg/100 g,,7280.0,mg/100g
368671,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3513,207,Ash,Compound,1560.0,mg/100 g,,1560.0,mg/100g
368672,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13393,255,Water,Compound,56870.0,mg/100 g,,56870.0,mg/100g
368673,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3514,301,"Calcium, Ca",Compound,315.0,mg/100 g,,315.0,mg/100g
368674,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",16258,303,"Iron, Fe",Compound,4.25,mg/100 g,,4.25,mg/100g
368675,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3519,304,"Magnesium, Mg",Compound,16.0,mg/100 g,,16.0,mg/100g
368676,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3521,305,"Phosphorus, P",Compound,200.0,mg/100 g,,200.0,mg/100g
368677,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3522,306,"Potassium, K",Compound,298.0,mg/100 g,,298.0,mg/100g
368678,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3524,307,"Sodium, Na",Compound,50.0,mg/100 g,,50.0,mg/100g
368679,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3730,309,"Zinc, Zn",Compound,2.44,mg/100 g,,2.44,mg/100g
368680,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3583,312,"Copper, Cu",Compound,0.082,mg/100 g,,0.082,mg/100g
368681,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3637,315,"Manganese, Mn",Compound,0.011,mg/100 g,,0.011,mg/100g
368682,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13403,317,"Selenium, Se",Compound,0.0329,mg/100 g,,0.0329,mg/100g
368683,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13831,318,"Vitamin A, IU",Compound,10.0,IU,Retinoids,0.0029999999999999996,mg/100g
368684,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13831,319,Retinol,Compound,0.003,mg/100 g,Retinoids,0.003,mg/100g
368685,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13831,320,"Vitamin A, RAE",Compound,3.0,RE,Retinoids,0.003,mg/100g
368686,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",1224,401,"Vitamin C, total ascorbic acid",Compound,0.7,mg/100 g,,0.7,mg/100g
368687,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",8425,404,Thiamin,Compound,0.697,mg/100 g,,0.697,mg/100g
368688,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12163,405,Riboflavin,Compound,0.201,mg/100 g,Alloxazines and isoalloxazines,0.201,mg/100g
368689,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",1014,406,Niacin,Compound,3.171,mg/100 g,Pyridinecarboxylic acids and derivatives,3.171,mg/100g
368690,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",8323,410,Pantothenic acid,Compound,0.59,mg/100 g,,0.59,mg/100g
368691,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",574,415,Vitamin B-6,Compound,0.37,mg/100 g,Pyridoxines,0.37,mg/100g
368692,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",14507,417,"Folate, total",Compound,0.003,mg/100 g,,0.003,mg/100g
368693,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13267,418,Vitamin B-12,Compound,0.00058,mg/100 g,,0.00058,mg/100g
368694,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",14507,431,Folic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
368695,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",14507,432,"Folate, food",Compound,0.003,mg/100 g,,0.003,mg/100g
368696,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",14507,435,"Folate, DFE",Compound,0.003,mg/100 g,,0.003,mg/100g
368697,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",2250,501,Tryptophan,Compound,202.0,mg/100 g,Indolyl carboxylic acids and derivatives,202.0,mg/100g
368698,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12002,502,Threonine,Compound,617.0,mg/100 g,Fatty acids and conjugates,617.0,mg/100g
368699,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12400,503,Isoleucine,Compound,689.0,mg/100 g,"Amino acids, peptides, and analogues",689.0,mg/100g
368700,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",1946,504,Leucine,Compound,1099.0,mg/100 g,"Amino acids, peptides, and analogues",1099.0,mg/100g
368701,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",474,505,Lysine,Compound,1180.0,mg/100 g,"Amino acids, peptides, and analogues",1180.0,mg/100g
368702,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12686,506,Methionine,Compound,313.0,mg/100 g,"Amino acids, peptides, and analogues",313.0,mg/100g
368703,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12566,507,Cystine,Compound,169.0,mg/100 g,"Amino acids, peptides, and analogues",169.0,mg/100g
368704,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",14708,508,Phenylalanine,Compound,648.0,mg/100 g,,648.0,mg/100g
368705,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",446,509,Tyrosine,Compound,518.0,mg/100 g,,518.0,mg/100g
368706,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",465,510,Valine,Compound,913.0,mg/100 g,,913.0,mg/100g
368707,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",2257,511,Arginine,Compound,1074.0,mg/100 g,"Amino acids, peptides, and analogues",1074.0,mg/100g
368708,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",11859,512,Histidine,Compound,540.0,mg/100 g,"Amino acids, peptides, and analogues",540.0,mg/100g
368709,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",556,513,Alanine,Compound,874.0,mg/100 g,"Amino acids, peptides, and analogues",874.0,mg/100g
368710,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12570,514,Aspartic acid,Compound,1152.0,mg/100 g,"Amino acids, peptides, and analogues",1152.0,mg/100g
368711,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12538,515,Glutamic acid,Compound,1983.0,mg/100 g,"Amino acids, peptides, and analogues",1983.0,mg/100g
368712,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",484,516,Glycine,Compound,862.0,mg/100 g,"Amino acids, peptides, and analogues",862.0,mg/100g
368713,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",570,517,Proline,Compound,718.0,mg/100 g,"Amino acids, peptides, and analogues",718.0,mg/100g
368714,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12742,518,Serine,Compound,600.0,mg/100 g,"Amino acids, peptides, and analogues",600.0,mg/100g
368715,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13272,601,Cholesterol,Compound,77.0,mg/100 g,Cholestane steroids,77.0,mg/100g
368716,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",21594,606,"Fatty acids, total saturated",Compound,9820.0,mg/100 g,,9820.0,mg/100g
368717,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12065,607,4:0,Compound,0.0,mg/100 g,,0.0,mg/100g
368718,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",13900,608,6:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368719,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3337,609,8:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368720,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",12030,610,10:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368721,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3011,611,12:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368722,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",2890,612,14:0,Compound,220.0,mg/100 g,,220.0,mg/100g
368723,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",11682,613,16:0,Compound,6130.0,mg/100 g,,6130.0,mg/100g
368724,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",2942,614,18:0,Compound,3370.0,mg/100 g,,3370.0,mg/100g
368725,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3004,621,22:6 n-3 (DHA),Compound,0.0,mg/100 g,,0.0,mg/100g
368726,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",3103,629,20:5 n-3 (EPA),Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
368727,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",6299,636,Phytosterols,Compound,0.0,mg/100 g,,0.0,mg/100g
368728,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",21595,645,"Fatty acids, total monounsaturated",Compound,12260.0,mg/100 g,,12260.0,mg/100g
368729,549,10114,"Pork, fresh, variety meats and by-products, mechanically separated, raw",21595,646,"Fatty acids, total polyunsaturated",Compound,2440.0,mg/100 g,,2440.0,mg/100g
369113,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3513,207,Ash,Compound,900.0,mg/100 g,,900.0,mg/100g
369114,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",753,221,"Alcohol, ethyl",Compound,0.0,mg/100 g,Primary alcohols,0.0,mg/100g
369115,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13393,255,Water,Compound,65900.0,mg/100 g,,65900.0,mg/100g
369116,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",2100,262,Caffeine,Compound,0.0,mg/100 g,,0.0,mg/100g
369117,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",455,263,Theobromine,Compound,0.0,mg/100 g,,0.0,mg/100g
369118,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3716,269,"Sugars, total",Compound,0.0,mg/100 g,,0.0,mg/100g
369119,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3514,301,"Calcium, Ca",Compound,16.0,mg/100 g,,16.0,mg/100g
369120,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",16258,303,"Iron, Fe",Compound,3.35,mg/100 g,,3.35,mg/100g
369121,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3519,304,"Magnesium, Mg",Compound,18.0,mg/100 g,,18.0,mg/100g
369122,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3521,305,"Phosphorus, P",Compound,193.0,mg/100 g,,193.0,mg/100g
369123,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3522,306,"Potassium, K",Compound,243.0,mg/100 g,,243.0,mg/100g
369124,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3524,307,"Sodium, Na",Compound,110.0,mg/100 g,,110.0,mg/100g
369125,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3730,309,"Zinc, Zn",Compound,3.01,mg/100 g,,3.01,mg/100g
369126,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3583,312,"Copper, Cu",Compound,0.07,mg/100 g,,0.07,mg/100g
369127,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3637,315,"Manganese, Mn",Compound,0.011,mg/100 g,,0.011,mg/100g
369128,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13403,317,"Selenium, Se",Compound,0.0104,mg/100 g,,0.0104,mg/100g
369129,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13831,318,"Vitamin A, IU",Compound,0.0,IU,Retinoids,0.0,mg/100g
369130,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13831,319,Retinol,Compound,0.0,mg/100 g,Retinoids,0.0,mg/100g
369131,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13831,320,"Vitamin A, RAE",Compound,0.0,RE,Retinoids,0.0,mg/100g
369132,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",14616,321,"Carotene, beta",Compound,0.0,mg/100 g,,0.0,mg/100g
369133,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13719,322,"Carotene, alpha",Compound,0.0,mg/100 g,Tetraterpenoids,0.0,mg/100g
369134,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",565,323,Vitamin E (alpha-tocopherol),Compound,0.29,mg/100 g,Quinone and hydroquinone lipids,0.29,mg/100g
369135,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12022,334,"Cryptoxanthin, beta",Compound,0.0,mg/100 g,,0.0,mg/100g
369136,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",14537,337,Lycopene,Compound,0.0,mg/100 g,,0.0,mg/100g
369137,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",1224,401,"Vitamin C, total ascorbic acid",Compound,4.4,mg/100 g,,4.4,mg/100g
369138,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",8425,404,Thiamin,Compound,0.49,mg/100 g,,0.49,mg/100g
369139,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12163,405,Riboflavin,Compound,0.485,mg/100 g,Alloxazines and isoalloxazines,0.485,mg/100g
369140,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",1014,406,Niacin,Compound,5.3,mg/100 g,Pyridinecarboxylic acids and derivatives,5.3,mg/100g
369141,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",8323,410,Pantothenic acid,Compound,0.641,mg/100 g,,0.641,mg/100g
369142,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",574,415,Vitamin B-6,Compound,0.24,mg/100 g,Pyridoxines,0.24,mg/100g
369143,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",14507,417,"Folate, total",Compound,0.004,mg/100 g,,0.004,mg/100g
369144,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13267,418,Vitamin B-12,Compound,0.00284,mg/100 g,,0.00284,mg/100g
369145,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",14507,431,Folic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
369146,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",14507,432,"Folate, food",Compound,0.004,mg/100 g,,0.004,mg/100g
369147,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",14507,435,"Folate, DFE",Compound,0.004,mg/100 g,,0.004,mg/100g
369148,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",2250,501,Tryptophan,Compound,188.0,mg/100 g,Indolyl carboxylic acids and derivatives,188.0,mg/100g
369149,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12002,502,Threonine,Compound,689.0,mg/100 g,Fatty acids and conjugates,689.0,mg/100g
369150,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12400,503,Isoleucine,Compound,743.0,mg/100 g,"Amino acids, peptides, and analogues",743.0,mg/100g
369151,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",1946,504,Leucine,Compound,1307.0,mg/100 g,"Amino acids, peptides, and analogues",1307.0,mg/100g
369152,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",474,505,Lysine,Compound,1333.0,mg/100 g,"Amino acids, peptides, and analogues",1333.0,mg/100g
369153,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12686,506,Methionine,Compound,365.0,mg/100 g,"Amino acids, peptides, and analogues",365.0,mg/100g
369154,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12566,507,Cystine,Compound,235.0,mg/100 g,"Amino acids, peptides, and analogues",235.0,mg/100g
369155,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",14708,508,Phenylalanine,Compound,675.0,mg/100 g,,675.0,mg/100g
369156,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",446,509,Tyrosine,Compound,496.0,mg/100 g,,496.0,mg/100g
369157,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",465,510,Valine,Compound,848.0,mg/100 g,,848.0,mg/100g
369158,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",2257,511,Arginine,Compound,1007.0,mg/100 g,"Amino acids, peptides, and analogues",1007.0,mg/100g
369159,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",11859,512,Histidine,Compound,409.0,mg/100 g,"Amino acids, peptides, and analogues",409.0,mg/100g
369160,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",556,513,Alanine,Compound,861.0,mg/100 g,"Amino acids, peptides, and analogues",861.0,mg/100g
369161,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12570,514,Aspartic acid,Compound,1515.0,mg/100 g,"Amino acids, peptides, and analogues",1515.0,mg/100g
369162,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12538,515,Glutamic acid,Compound,2052.0,mg/100 g,"Amino acids, peptides, and analogues",2052.0,mg/100g
369163,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",484,516,Glycine,Compound,1205.0,mg/100 g,"Amino acids, peptides, and analogues",1205.0,mg/100g
369164,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",570,517,Proline,Compound,861.0,mg/100 g,"Amino acids, peptides, and analogues",861.0,mg/100g
369165,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12742,518,Serine,Compound,678.0,mg/100 g,"Amino acids, peptides, and analogues",678.0,mg/100g
369166,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",565,573,"Vitamin E, added",Compound,0.0,mg/100 g,Quinone and hydroquinone lipids,0.0,mg/100g
369167,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13267,578,"Vitamin B-12, added",Compound,0.0,mg/100 g,,0.0,mg/100g
369168,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13272,601,Cholesterol,Compound,101.0,mg/100 g,Cholestane steroids,101.0,mg/100g
369169,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",21594,606,"Fatty acids, total saturated",Compound,5960.0,mg/100 g,,5960.0,mg/100g
369170,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12065,607,4:0,Compound,0.0,mg/100 g,,0.0,mg/100g
369171,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",13900,608,6:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
369172,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3337,609,8:0,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
369173,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",12030,610,10:0,Compound,20.0,mg/100 g,Fatty acids and conjugates,20.0,mg/100g
369174,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3011,611,12:0,Compound,90.0,mg/100 g,Fatty acids and conjugates,90.0,mg/100g
369175,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",2890,612,14:0,Compound,310.0,mg/100 g,,310.0,mg/100g
369176,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",11682,613,16:0,Compound,3820.0,mg/100 g,,3820.0,mg/100g
369177,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",2942,614,18:0,Compound,1730.0,mg/100 g,,1730.0,mg/100g
369178,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3004,621,22:6 n-3 (DHA),Compound,0.0,mg/100 g,,0.0,mg/100g
369179,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",3103,629,20:5 n-3 (EPA),Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
369180,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",6299,636,Phytosterols,Compound,0.0,mg/100 g,,0.0,mg/100g
369181,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",21595,645,"Fatty acids, total monounsaturated",Compound,8130.0,mg/100 g,,8130.0,mg/100g
369182,549,10121,"Pork, fresh, variety meats and by-products, tongue, raw",21595,646,"Fatty acids, total polyunsaturated",Compound,1780.0,mg/100 g,,1780.0,mg/100g
372605,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",3513,207,Ash,Compound,1030.0,mg/100 g,,1030.0,mg/100g
372606,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",753,221,"Alcohol, ethyl",Compound,0.0,mg/100 g,Primary alcohols,0.0,mg/100g
372607,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",13393,255,Water,Compound,63470.0,mg/100 g,,63470.0,mg/100g
372608,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",2100,262,Caffeine,Compound,0.0,mg/100 g,,0.0,mg/100g
372609,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",455,263,Theobromine,Compound,0.0,mg/100 g,,0.0,mg/100g
372610,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",3716,269,"Sugars, total",Compound,0.0,mg/100 g,,0.0,mg/100g
372611,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",3514,301,"Calcium, Ca",Compound,31.0,mg/100 g,,31.0,mg/100g
372612,549,10192,"Pork, fresh, backribs, separable lean and fat, raw",16258,303,"Iron, Fe",Compound,0.76,mg/100 g,,0.76,mg/100g
